id,url,country,ecommerce,sm_fb,sm_linkedin,sm_x,sm_insta,sm_tiktok,sm_yt
0,https://www.dak.de,DE,0,0,0,0,0,0,0
1,http://www.malpo.de,DE,0,0,0,0,0,0,0
2,https://www.mercedes-benz-trucks-nuernberg.de,DE,0,0,0,0,0,0,0
3,https://www.nio.com,DE,0,0,0,0,0,0,0
4,https://www.velocultour.de,DE,0,0,0,0,0,0,0
6,https://konzept-weiss.de,DE,0,0,0,0,0,0,0
8,http://www.berlins-hotel.de,DE,0,0,0,0,0,0,0
9,http://gaertnerei-wolz.de,DE,0,0,0,0,0,0,0
10,https://www.restaurant-sitte.de,DE,0,0,0,0,0,0,0
11,https://www.konditorei-heinemann.de,DE,0,0,0,0,0,0,0
12,https://www.landbierparadies.com,DE,0,0,0,0,0,0,0
13,http://www.hotel-goldener-karpfen.de,DE,0,0,0,0,0,0,0
14,http://www.schulze-beikel.de,DE,0,0,0,0,0,0,0
15,https://www.hertz.de,DE,0,0,0,0,0,0,0
16,https://www.filderland.de,DE,0,0,0,0,0,0,0
17,https://roadsurfer.com,DE,0,0,0,0,0,0,0
18,http://www.waffen-albert.de,DE,0,0,0,0,0,0,0
19,https://www.paracelsus-therme.de,DE,0,0,0,0,0,0,0
21,http://wassermann-heidelbeeren.de,DE,0,0,0,0,0,0,0
22,https://www.enzianhuette-rhoen.de,DE,0,0,0,0,0,0,0
23,https://www.hofbraeuhaus.de,DE,0,0,0,0,0,0,0
24,https://www.restauration-kopernikus.de,DE,0,0,0,0,0,0,0
25,http://www.ek-haustechnik.de,DE,0,0,0,0,0,0,0
26,https://www.starbucks.de,DE,0,0,0,0,0,0,0
27,http://www.gutschoenau.de,DE,0,0,0,0,0,0,0
28,https://www.agw-elektrotechnik.de,DE,0,0,0,0,0,0,0
29,https://www.brentrup.de,DE,0,0,0,0,0,0,0
30,https://henkel-bad.de,DE,0,0,0,0,0,0,0
31,http://www.troelsch.de,DE,0,0,0,0,0,0,0
32,https://dodel-floristik.de,DE,0,0,0,0,0,0,0
33,http://www.bluedoorshostel.de,DE,0,0,0,0,0,0,0
34,https://x1fit.de,DE,0,0,0,0,0,0,0
35,https://www.prof-dhom.de,DE,0,0,0,0,0,0,0
36,https://www.hotel-esperanto.de,DE,0,0,0,0,0,0,0
37,http://www.teehaus-stuttgart.de,DE,0,0,0,0,0,0,0
38,https://www.volk.legal,DE,0,0,0,0,0,0,0
39,http://www.movinground-freizeitpark.de,DE,0,0,0,0,0,0,0
40,http://www.policke.de,DE,0,0,0,0,0,0,0
41,https://kliver-stuttgart.de,DE,0,0,0,0,0,0,0
42,https://zahnarzt-in-zuffenhausen.de,DE,0,0,0,0,0,0,0
43,https://www.factoryhotel-muenster.de,DE,0,0,0,0,0,0,0
44,https://www.baumstark-haustechnik.de,DE,0,0,0,0,0,0,0
45,https://www.auto-imperium.de,DE,0,0,0,0,0,0,0
46,https://www.bäcker-schill.de,DE,0,0,0,0,0,0,0
47,https://barbierchampion.business.site,DE,0,0,0,0,0,0,0
48,http://www.aestheticskin.de,DE,0,0,0,0,0,0,0
49,http://www.finanzamt-freising.de,DE,0,0,0,0,0,0,0
50,https://www.karlchens-backstube.de,DE,0,0,0,0,0,0,0
51,https://facebook.com,DE,0,0,0,0,0,0,0
52,https://motorworld.de,DE,0,0,0,0,0,0,0
53,http://www.sd-automaten.de,DE,0,0,0,0,0,0,0
54,http://www.ponyhof-waldschaenke.de,DE,0,0,0,0,0,0,0
56,https://www.mvzmedeco.berlin,DE,0,0,0,0,0,0,0
57,https://www.fasshalle-ke.de,DE,0,0,0,0,0,0,0
58,http://www.landhotel-groenenbach.de,DE,0,0,0,0,0,0,0
59,https://www.praxis-am-stadtpark.de,DE,0,0,0,0,0,0,0
60,https://www.opel-eggert-stralsund.de,DE,0,0,0,0,0,0,0
61,https://hamburg-delta.bestdutchonlinecasino.com,DE,0,0,0,0,0,0,0
62,https://www.sanitaer-rauch.de,DE,0,0,0,0,0,0,0
63,https://www.haspa.de,DE,0,0,0,0,0,0,0
64,http://www.rockenstein-sanitaer.de,DE,0,0,0,0,0,0,0
66,https://www.famila-nordost.de,DE,0,0,0,0,0,0,0
67,http://www.jacks-barber-shop.de,DE,0,0,0,0,0,0,0
68,http://www.schwabengarten.com,DE,0,0,0,0,0,0,0
69,https://www.fahrrad.de,DE,0,0,0,0,0,0,0
70,https://www.les-deux-messieurs.de,DE,0,0,0,0,0,0,0
71,https://city-car-autovermietung.de,DE,0,0,0,0,0,0,0
72,http://hof-leutenecker.de,DE,0,0,0,0,0,0,0
73,https://www.gls-sprachenzentrum.de,DE,0,0,0,0,0,0,0
74,http://www.hotel-busche.de,DE,0,0,0,0,0,0,0
75,http://www.hoegers.de,DE,0,0,0,0,0,0,0
76,https://kliniken.medicalpark.de,DE,0,0,0,0,0,0,0
77,https://www.motel-one.com,DE,0,0,0,0,0,0,0
78,http://www.evomotiv.de,DE,0,0,0,0,0,0,0
79,http://www.staatsanwaltschaft-osnabrueck.niedersachsen.de,DE,0,0,0,0,0,0,0
80,https://www.kreissparkasse-ravensburg.de,DE,0,0,0,0,0,0,0
81,https://www.fp-steuern.de,DE,0,0,0,0,0,0,0
82,http://www.ostseebowling.de,DE,0,0,0,0,0,0,0
83,http://www.rueckertheizung.de,DE,0,0,0,0,0,0,0
84,https://www.tuev-hessen.de,DE,0,0,0,0,0,0,0
85,https://www.emotion-technologies.de,DE,0,0,0,0,0,0,0
86,https://www.handwerk20.de,DE,0,0,0,0,0,0,0
87,http://www.das-bauerngärtchen.de,DE,0,0,0,0,0,0,0
88,https://www.rae-lingnau.de,DE,0,0,0,0,0,0,0
89,http://www.rae-herzog-partner.de,DE,0,0,0,0,0,0,0
90,https://www.bsh-energie.de,DE,0,0,0,0,0,0,0
91,http://www.ristorante-valle.de,DE,0,0,0,0,0,0,0
92,http://www.leniger-gmbh.de,DE,0,0,0,0,0,0,0
93,http://www.mohnblume-weissenhorn.de,DE,0,0,0,0,0,0,0
94,https://www.schoenheitsrausch.de,DE,0,0,0,0,0,0,0
95,http://www.dv-floor.de,DE,0,0,0,0,0,0,0
96,http://www.ztk-zahngesundheit.de,DE,0,0,0,0,0,0,0
97,https://www.audi-zentrum-osnabrueck.audi,DE,0,0,0,0,0,0,0
98,http://www.sns-partner.de,DE,0,0,0,0,0,0,0
99,http://www.fahrrad-harder.de,DE,0,0,0,0,0,0,0
100,http://www.tsp-law.com,DE,0,0,0,0,0,0,0
